UserName,ShopName,ShopCategory,Product,City,Date
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,14/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,02/03/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,19/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,28/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,07/03/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,29/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,26/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,13/03/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,29/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,24/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,19/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,12/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,14/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,13/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,18/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,20/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,17/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,10/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,05/03/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,12/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,14/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,29/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,21/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,03/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,15/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,02/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,01/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,01/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,29/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,16/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,15/02/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,03/03/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,11/03/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,13/01/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,02/03/24
Dipak,DipakNewyorklager,North American Lager,Old Seattle Lager,New York,28/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,12/02/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,13/03/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,26/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,23/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,14/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,23/02/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,08/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,10/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,10/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,21/02/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,25/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,20/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,06/03/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,01/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,11/03/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,24/02/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,04/03/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,22/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,21/02/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,14/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,04/02/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,08/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,04/02/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,15/03/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,01/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,11/03/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,19/01/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,10/03/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,25/02/24
Dipak,DipakNewyorklager,North American Lager,Clipper Gold Hefeweizen,New York,17/02/24
Dipak,DipakNewyorklager,North American Lager,Foster Child Australian Lager,New York,14/03/24
Dipak,DipakNewyorklager,North American Lager,Foster Child Australian Lager,New York,07/03/24
Dipak,DipakNewyorklager,North American Lager,Foster Child Australian Lager,New York,08/03/24
Dipak,DipakNewyorklager,North American Lager,Foster Child Australian Lager,New York,07/02/24
Dipak,DipakNewyorklager,North American Lager,Foster Child Australian Lager,New York,05/03/24
Dipak,DipakNewyorklager,North American Lager,Foster Child Australian Lager,New York,28/02/24
Dipak,DipakNewyorklager,North American Lager,Foster Child Australian Lager,New York,07/03/24
Dipak,DipakNewyorklager,North American Lager,Foster Child Australian Lager,New York,26/01/24
Dipak,DipakNewyorklager,North American Lager,Foster Child Australian Lager,New York,10/01/24
Dipak,DipakNewyorklager,North American Lager,Foster Child Australian Lager,New York,24/01/24
Dipak,DipakNewyorklager,North American Lager,Del Rio Lager,New York,05/02/24
Dipak,DipakNewyorklager,North American Lager,Del Rio Lager,New York,11/03/24
Dipak,DipakNewyorklager,North American Lager,Del Rio Lager,New York,07/01/24
Dipak,DipakNewyorklager,North American Lager,Del Rio Lager,New York,14/02/24
Dipak,DipakNewyorklager,North American Lager,Del Rio Lager,New York,04/01/24
Dipak,DipakNewyorklager,North American Lager,Blind Pig Dunkelweizen,New York,03/02/24
Dipak,DipakNewyorklager,North American Lager,Blind Pig Dunkelweizen,New York,12/02/24
Dipak,DipakNewyorklager,North American Lager,Blind Pig Dunkelweizen,New York,06/02/24
Dipak,DipakNewyorklager,North American Lager,Blind Pig Dunkelweizen,New York,01/02/24
Dipak,DipakNewyorklager,North American Lager,Blind Pig Dunkelweizen,New York,29/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,11/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,21/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,30/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,01/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,21/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,04/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,20/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,04/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,02/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,07/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,26/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,07/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,25/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,04/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,10/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,01/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,03/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,08/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,24/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,23/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,27/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,05/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,23/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,07/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,06/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,23/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,08/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,27/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,28/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,23/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,14/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,23/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,03/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,27/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,05/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,04/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,02/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,04/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,30/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,20/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,17/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,25/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,02/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,20/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,21/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,20/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,16/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,17/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,25/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Krystal Weizen,New York,24/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,28/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,06/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,06/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,11/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,26/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,21/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,29/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,08/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,19/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,27/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,23/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,08/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,22/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,19/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,17/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,29/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,03/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,12/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,11/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,15/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,03/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,28/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,14/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,14/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,20/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,20/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,20/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,05/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,08/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Old Seattle Lager,New York,08/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Foster Child Australian Lager,New York,03/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Foster Child Australian Lager,New York,18/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Foster Child Australian Lager,New York,14/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Foster Child Australian Lager,New York,09/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Foster Child Australian Lager,New York,07/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Foster Child Australian Lager,New York,04/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Foster Child Australian Lager,New York,01/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Foster Child Australian Lager,New York,02/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Foster Child Australian Lager,New York,25/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Foster Child Australian Lager,New York,02/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Del Rio Lager,New York,23/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Del Rio Lager,New York,15/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Del Rio Lager,New York,03/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Del Rio Lager,New York,31/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Del Rio Lager,New York,15/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Blind Pig Dunkelweizen,New York,04/01/24
Shreyash,ShreyashNewyorklager,North American Lager,Blind Pig Dunkelweizen,New York,19/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Blind Pig Dunkelweizen,New York,10/03/24
Shreyash,ShreyashNewyorklager,North American Lager,Blind Pig Dunkelweizen,New York,08/02/24
Shreyash,ShreyashNewyorklager,North American Lager,Blind Pig Dunkelweizen,New York,15/02/24
